"縣市名稱","鄉鎮名稱","段號名稱","小段名稱","母號","子號","分號","面積(㎡)","使用單位名稱","使用部門名稱","使用分部名稱","使用分區名稱","使用地類名稱"
"臺中市","南屯區","春安",,"0039","0000","001","127","中彰區處","月眉資產課","月眉資產課","學校        ","無"
"臺中市","南屯區","春安",,"0039","0000","002","127","中彰區處","月眉資產課","月眉資產課","學校        ","無"
"臺中市","南屯區","春安",,"0041","0000","000","369","中彰區處","月眉資產課","月眉資產課","學校        ","無"
"臺中市","南屯區","春安",,"0063","0000","000","10318","中彰區處","月眉資產課","月眉資產課","學校        ","無"
"臺中市","南屯區","春安",,"0064","0000","000","125","中彰區處","月眉資產課","月眉資產課","道路        ","無"
"臺中市","南屯區","春安",,"0270","0001","000","672","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","春安",,"0270","0002","000","139","中彰區處","月眉資產課","月眉資產課","道路        ","無"
"臺中市","南屯區","春安",,"0514","0000","000","6","中彰區處","月眉資產課","月眉資產課","道路        ","無"
"臺中市","南屯區","春安",,"0518","0001","000","6","中彰區處","農場課","山仔腳農場","道路        ","無"
"臺中市","南屯區","春安",,"0530","0000","000","47.99","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","春安",,"0530","0001","000","0.01","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","春安",,"0533","0000","000","65","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","春安",,"0582","0000","000","117","中彰區處","月眉資產課","月眉資產課","道路        ","無"
"臺中市","南屯區","春安",,"0584","0000","000","301","中彰區處","月眉資產課","月眉資產課","綠地        ","無"
"臺中市","南屯區","春安",,"0594","0000","000","33","中彰區處","月眉資產課","月眉資產課","道路        ","無"
"臺中市","南屯區","春安",,"0598","0000","000","70","中彰區處","月眉資產課","月眉資產課","綠地        ","無"
"臺中市","南屯區","春安",,"0598","0000","002","90.95","中彰區處","月眉資產課","月眉資產課","綠地        ","無"
"臺中市","南屯區","春安",,"0601","0000","000","49","中彰區處","月眉資產課","月眉資產課","綠地        ","無"
"臺中市","南屯區","春安",,"0601","0001","000","8","中彰區處","月眉資產課","月眉資產課","綠地        ","無"
"臺中市","南屯區","春安",,"0601","0002","000","28","中彰區處","月眉資產課","月眉資產課","綠地        ","無"
"臺中市","南屯區","春安",,"0601","0003","000","23","中彰區處","月眉資產課","月眉資產課","道路        ","無"
"臺中市","南屯區","春安",,"0602","0000","000","1.51","中彰區處","月眉資產課","月眉資產課","道路        ","無"
"臺中市","南屯區","春安",,"0602","0002","000","508.51","中彰區處","月眉資產課","月眉資產課","道路        ","無"
"臺中市","南屯區","春安",,"0602","0004","000","50","中彰區處","月眉資產課","月眉資產課","道路        ","無"
"臺中市","南屯區","春安",,"0602","0005","000","163","中彰區處","月眉資產課","月眉資產課","道路        ","無"
"臺中市","南屯區","春安",,"0602","0007","000","287","中彰區處","月眉資產課","月眉資產課","道路        ","無"
"臺中市","南屯區","春安",,"0602","0007","003","6","中彰區處","月眉資產課","月眉資產課","道路        ","無"
"臺中市","南屯區","春安",,"0603","0000","000","8.11","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","春安",,"0603","0001","000","29","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","春安",,"0603","0002","000","2","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","春安",,"0603","0003","000","1","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","春安",,"0603","0003","001","4","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","春安",,"0603","0004","000","13","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","春安",,"0603","0004","005","17","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","春安",,"0603","0005","000","10","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","春安",,"0603","0005","001","81","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","春安",,"0603","0006","000","3","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","春安",,"0603","0007","000","8","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","春安",,"0603","0007","004","1","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","春安",,"0603","0008","000","8","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","春安",,"0603","0009","000","9","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","春安",,"0633","0000","000","16","中彰區處","月眉資產課","月眉資產課","綠地        ","無"
"臺中市","南屯區","春安",,"0633","0001","000","79","中彰區處","月眉資產課","月眉資產課","道路        ","無"
"臺中市","南屯區","春安",,"0791","0001","000","1","中彰區處","月眉資產課","月眉資產課","水溝用地      ","無"
"臺中市","南屯區","寶文",,"0035","0002","000","4683.81","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","寶文",,"0050","0017","000","1440.37","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","寶文",,"0050","0020","000","10530.31","中彰區處","月眉資產課","月眉資產課","住宅區       ","無"
"臺中市","南屯區","寶文",,"0052","0001","002","565.9","中彰區處","農場課","山仔腳農場","農業區       ","無"
"臺中市","南屯區","寶文",,"0052","0001","003","30","中彰區處","農場課","山仔腳農場","農業區       ","無"
"臺中市","南屯區","寶文",,"0101","0000","000","563.37","中彰區處","月眉資產課","月眉資產課","農業區       ","無"
"臺中市","南屯區","寶文",,"0101","0000","001","100","中彰區處","月眉資產課","月眉資產課","農業區       ","無"
"臺中市","南屯區","寶文",,"0105","0001","002","8.3","中彰區處","月眉資產課","月眉資產課","道路        ","無"
"臺中市","南屯區","寶文",,"0123","0000","000","134","中彰區處","月眉資產課","月眉資產課","農業區       ","無"
"臺中市","南屯區","寶文",,"0124","0000","000","2074.53","中彰區處","月眉資產課","月眉資產課","農業區       ","無"
"臺中市","南屯區","寶文",,"0124","0000","001","9.91","中彰區處","月眉資產課","月眉資產課","農業區       ","無"
"臺中市","南屯區","寶文",,"0124","0000","002","26","中彰區處","月眉資產課","月眉資產課","農業區       ","無"
"臺中市","南屯區","寶文",,"0199","0000","000","3016.57","中彰區處","月眉資產課","月眉資產課","農業區       ","無"
"臺中市","南屯區","寶文",,"0200","0000","000","162.92","中彰區處","月眉資產課","月眉資產課","農業區       ","無"
"臺中市","南屯區","寶文",,"0361","0000","001","385.37","中彰區處","月眉資產課","月眉資產課","農業區       ","無"
"臺中市","南屯區","寶文",,"0361","0001","000","2.35","中彰區處","月眉資產課","月眉資產課","農業區       ","無"
"臺中市","南屯區","寶文",,"0422","0001","000","8.39","中彰區處","月眉資產課","月眉資產課","農業區       ","無"
"臺中市","南屯區","寶文",,"0446","0000","000","14400.26","中彰區處","月眉資產課","月眉資產課","農業區       ","無"
"臺中市","南屯區","寶文",,"0446","0001","000","9952.26","中彰區處","月眉資產課","月眉資產課","農業區       ","無"
"臺中市","南屯區","寶文",,"0457","0001","000","9.68","中彰區處","月眉資產課","月眉資產課","農業區       ","無"
"臺中市","南屯區","寶文",,"0461","0000","000","917","中彰區處","月眉資產課","月眉資產課","道路        ","無"
"臺中市","南屯區","寶文",,"0461","0000","001","1087.32","中彰區處","月眉資產課","月眉資產課","道路        ","無"
"臺中市","南屯區","寶文",,"0464","0000","000","2.05","中彰區處","月眉資產課","月眉資產課","道路        ","無"
"臺中市","南屯區","寶文",,"0481","0000","000","75.42","中彰區處","月眉資產課","月眉資產課","農業區       ","無"
"臺中市","南屯區","寶文",,"0506","0000","000","33.06","中彰區處","農場課","山仔腳農場","農業區       ","無"
"臺中市","南屯區","寶文",,"0516","0000","000","520.79","中彰區處","農場課","山仔腳農場","農業區       ","無"
"臺中市","南屯區","寶文",,"0517","0000","000","1101.74","中彰區處","農場課","山仔腳農場","道路        ","無"
"臺中市","南屯區","寶文",,"0608","0000","000","621.82","中彰區處","農場課","山仔腳農場","農業區       ","無"
"臺中市","南屯區","台安",,"0013","0000","002","60.67","中彰區處","月眉資產課","月眉資產課","垃圾處理場     ","無"
"臺中市","南屯區","台安",,"0015","0000","000","6361.56","中彰區處","農場課","山仔腳農場","農業區       ","無"
"臺中市","南屯區","台安",,"0019","0000","000","14517.61","中彰區處","農場課","山仔腳農場","農業區       ","無"
"臺中市","南屯區","台安",,"0036","0000","000","133.31","中彰區處","農場課","山仔腳農場","垃圾處理場     ","無"
"臺中市","南屯區","台安",,"0051","0000","000","582.87","中彰區處","農場課","山仔腳農場","農業區       ","無"
"臺中市","南屯區","台安",,"0058","0000","002","2540","中彰區處","農場課","山仔腳農場","農業區       ","無"
